example,label
@politicturk Helal hep böyle olun. Ne kadar Afgan var yakalayin bu arkadaşla beraber hayallerini gerceklestirip Afganistan'a bırakalım,
"Akşener: Esad’la anlaşılıp Suriyeliler evine gönderilmeli, Afgan göçünün de önüne geçilmeli  https://t.co/cAM2Ee6sVZ  @iyisiyaset",
"#SeçimeVARmısınız #Abla #YalancıKemal #KANDIRILDIK #MinnettarızERDOĞAN #DoğuPerinçek Ey Türk gençliği;Birinci Vazifen Türk istiklâlini, Türk cumhuriyetini ilelebet muhafaza ve müdafaa etmektir.Mevcudiyetinin yegane temeli budur. #SınırlarımızıZorlamayın  https://t.co/YaC47cw1Pu",
Sağlıklı kişi neden test versin? #PcrDayatmasıDurdurulsun,
"Etiraz edən azərbaycanlıları birgə etiraz qrupumuza gözləyirik.  Səsini çıxarıb ""mən də burdayam""  deyən azərbaycanlılar əlaqə saxlasın, takipləşək, əlaqə saxlayaq və güclənək.  #oyanAzərbaycan  #xalqıpeyvəndləbölmə  #vaksinpasportunayox #PcrDayatmasıDurdurulsun",
Delta Varyantı Lambda Varyantı daha var mı ?#PcrDayatmasıDurdurulsun #pcrzulmünükabuletmiyoruz #EvladınıAsıdanKoru  https://t.co/VKS2nLJpdh,
@medyablok Bu twiti okurken Türkiyedeki random bi Afgan 10 çocuk doğurdu bile,
#PcrDayatmasıDurdurulsun -+++++++++++,
"📌#Kahramanmaraş Ilıca'da orman yangınına müdahale eden Rus BE-200 tipi yangın söndürme uçağı düştü. İçerisinde 5 Rus, 3 Türk mürettebatın olduğu öğrenilen uçağın düştükten sonraki görüntüleri kaydedildi.  https://t.co/V0fgKihlb6",
Muhammed'in armayı bulamadığı yeni forma hakkında Ali Koç'tan ilginç yorum: Her yerinde logo var.  #MinnettarızERDOĞAN #KabineDarbesi Erbakan Doğu Perinçek Sosa  https://t.co/yILGPHmN0I,
@1453_RTE2 Hayırlı Cumalar kardeşim      #MinnettarızERDOĞAN,
Erdoğan candır gerisi heyecan  #MinnettarızERDOĞAN,
"Aşı olmadım koronada olmadım, her yıl grip olurdum iki yıldır gripte olmadım o zaman aşılılar neden benden korkuyor, varsayımlamı? Belki olurum diye.. #PcrDayatmasıDurdurulsun",
"@glicek @sbalcerac @Szymon08869102 @Straz_Graniczna Kot afgan, twarda bestia.",
Hem Taliban'la aynı inançtayız diyor hem de Taliban'dan kaçtığını iddia edenleri ülkeye alıyorlar   #SınırlarımızıZorlamayın,
#PcrDayatmasıDurdurulsun,
Ülkenin CB Fahrettin koca olmuş! Kabinesi de Bilim Kurulu! Ülkeyi bunlar yönetiyor! Ben bunlara oy verdiğimi hatırlamıyorum!  Millette uyumaya devam ediyor!   #PcrDayatmasıDurdurulsun #KabineDarbesi,
@senkimsinya_RTE Sana #MinnettarızERDOĞAN 🇹🇷,
Yeter artık rahat bırakın bizi yeter  #PcrDayatmasıDurdurulsun,
@Twitter @TwitterIndia @TwitterAPI Why u hv blocked Afgan VP Amrullah Saleh &amp; Donald Trump Twitter a/c while u have not Blocked TALIBAAN ?? It Trump bigger terrorist than Talibaan ?It proves Twitter only concerns about its business not the Human Right. Stop ur Double Standards !,
"Akp varsa huzur yok, ceplerini doldurup din iman edebiyatıyla milleti uyuttular. Şimdi de talibana destek verip ülkeyi karanlığa gömmek istiyorlar.. ınsanca yasamsk icin ortaç karanlığalna karşı Akp'siz Türkiye diyoruz.. #SınırlarımızıZorlamayın  https://t.co/4DC6zetTBb",
Şimdi istifa etsin bütün herseyin sorumlusu benim desin harbi minnettar olurum #MinnettarızERDOĞAN,
@KampusCadilari Yok anasının *mı!! Afgan ne alaka?,
Hiç bir güvenilirliği olmayan ve sağlık  bakanlığının kendi internet sitesinde bile rutin olarak test yapılması önerilmezken bu dayatma nedir? #PcrDayatmasıDurdurulsun,
Biz sadece sana minnettarız ! #MinnettarızERDOĞAN  https://t.co/084EywBXRo,
@rtelice1 @acer_rte @GucluTRofficial Nasıl bir beyinsizliktir? Yahu orman bakanı demedimi çakmak çakılsa duyarız? Yangın uçağı yok. Bunlar kimsenin suçu değil yönetenlerdir. yakanları bulmakta onların işi. Ne güzel dünya sefayı birileri sürsün yesin içsin ama hiç bir sorumluluk almadan ne olsa suçu başkasının olsun.,
"@___MUTENA64___ Bir olalım, beraber olalım,  birlikte TÜRKİYE olalım  #MinnettarızERDOGAN",
Ya sizde bi siktirn gidin amk gözlerinizden kan geliyo artik nerden duyar kasarız diye düşünmekten. Sınır açık kapı açık defolun gidin afgan kadınların yanına desteğe,
@BirGun_Gazetesi Yanacak orman kalmayınca kendi kendine söndü. Başından beri yangın uçakları kulanılsaydı bu kadar orman boşuna yanmazdı.Helikopterin pervanesi körük görevi görüyor. alevi körüklüyor.Ormanlar için pek uygun olduğunu düşünmüyorum.,
10 Afgan,
Tarkan Son Zamanlarda Yaşanan Olaylara Paylaştığı Mesajla Tepki Gösterdi  https://t.co/S2jYGE7iQU  #HayırlıCumalar #ARMYWillWaitForBTS #MinnettarızERDOĞAN #SınırlarımızıZorlamayın #PcrDayatmasıDurdurulsun  https://t.co/NNLrGU0k29,
"@Abdlhamit341 @BulentEyuboglu_ @RTErdogan Afgan halkının huzurunu Taliban bozdu afgan halkının Can güvenliği yok, Korktukları için sesini çıkaramıyorla Refarandum olsa taliban%10 oy alamaz. Bu arada sende biraz taliban Seçiciliği var gibi merakıysan Git onlara katıl çorbamıza Yemeği de elinle ye.",
Hangi ülke kaç Afgan mülteci alacak?  https://t.co/eeAVGxCJRi,
İstanbul’a yakışır taksi sistemini ısrarla reddedenleri #ProtestoEdiyorum @nihatsirdar,
AKP'nin de sonu böyle olacak. Fazla şahlanmışlardı. Ama önce bu milletten çaldıklarını geri alacağız.😌 #SiziSandığaİTTİRECEĞİZ  Erdoğansız Tuerkiye  #MinnettarızERDOĞAN  #KabineDarbesi  https://t.co/3bTeeayuDp,
"Kahramanmaraş'ta çıkan yangına müdahale ederken düşen uçakta bulunan #OrmanınKahramanları'na Allah'tan rahmet, ailelerine başsağlığı ve sabır diliyoruz. Aziz Milletimizin başı sağ olsun.  https://t.co/oxqdu1fXBb",
Hacivat Karagöz  https://t.co/qipaVBfPru #Korkusuz Gazete via @Korkusuz Gazete   #ProtestoEdiyorum #hayirlicumalar #KANDIRILDIK,
#MinnettarızERDOĞAN  https://t.co/obwdihC6Sh,
@Muhammed7325 @hedefimiz4107 @Olur2525 @cumhur077 @reisci_001 @hasanunalll @BeyazDilekcee @Zeynep_Sohni @42Kny_ @__ONUR__10 @mir__bey__10 @mer50706096 @Uilliam676 @hedef2023_1 @k_1453_1071 @hilaltasdelen5 @meryem24223808 @VLDNSVM33 @AYARSIZ_28 @SokaktakiBilge @cumaotur14 @yorgunn54 @TatarFerruh @Muhslihiddinyi1 @MSC21_ @Su55Uz @Nuro_81 @Ramazan34351 @vatanmillet0571 @yorukoglu_efele @BaykanSapduzen @Ask_Sehri__ #MinnettarızErdoğan,
Diğer siyasetçilerden de böyle mantıklı bir açıklama bekliyoruz.    https://t.co/PDN7QRsC7Z  #PcrDayatmasıDurdurulsun,
#MinnettarızERDOĞAN çünkü herkesin gerçek yüzünü görmemize sebep oldun  https://t.co/KCx3xCPRjt,
Çukurova mağdurların yardımına koştu  https://t.co/5uqvkFX1IM  @cukurovabldtr @sonercetin01 @sonercetin001  #Adana #kozan #kozanyanıyor #aladağ #yangin #orman #felaket #SEL #AFAD #afet #gundem #gunaydin #mağdur #yardım #cukurova #haber #haberler  https://t.co/Z2Bmf5aXfD,
In every country there are such brave people who are the pride of that country and not the ones who are afraid. These are the afgan  lions #AfganistanBurning #SanctionPakistan,
"GAZİ MUSTAFA KEMAL ATATÜRK'ÜN   TÜRKİYESİ'NİN AYARLARIYLA OYNAYARAK,  #SınırlarımızıZorlamayın  https://t.co/zXIQfqJMs9",
@NaimBaburoglu 10 Afgan mülteci bence çok yeterli keşke bizde de sayı belirtselerdi...,
#YeşilVatan @OGMgovtr ve Kahramanlara hakkını veriyor @haluklevent  https://t.co/4pkjvaMqJS,
pakistan istihbaratının da #Afganistan da görev yapan yabacıların ve onlarla çalışan #afgan ların tespitinde #taliban a yardım ettiği iddiaları var. şu an tek derdi resmen tanınmak olan taliban ‘iktidar’ olduktan sonra çok daha acımasız olacaktır,
"Cumhurbaşkanı @RTErdogan: ""Ana muhalefeti şunu söyledi. 1.5 milyon düzensiz göç oldu. Ana muhalefetin de söylediği rakamların hepsi yalandır. Türkiye'ye Afganistan'dan böyle bir göç olmamıştır. Türkiye'de 300 bin Afgan göçmen vardır.""  #YalancıBayKemal   https://t.co/3L7ngcfi8a",
"Bilirsiniz ki, ekonomisi zayıf bir millet fakirlik ve yoksulluktan kurtulamaz, toplumsal ve siyasi felaketlerden yakasını kurtaramaz. MUSTAFA KEMAL ATATÜRK #SınırlarımızıZorlamayın #TalibanıTanımıyorum",
"@GBNEWS Ffs the jihadists feed off the west's weakness. They believe in the sharia law not the west's woke, left PC agenda. Evil is not beaten by appeasement Afgan the training base for the next round of the jihadists war against the west.  https://t.co/fEfi4uNctZ",
#MinnettarızERDOĞAN Sayende böyle cahil bir nesil türediği için  https://t.co/IigVAZT3Wf,
"Akparti,REİS ve çalışma arkadaşları 7.Milyon 430 bin lira, MHP -Bahçeli ve 48 Millet vekili,bir aylık maaşlarını,Milletimiz de,kimisi IBAN,kimisi SMS yoluyla  afetzedelere bağışta bulundu Biz birlikte olunca güçlü bir DEVLETİZ 🇹🇷 Bidene help diyenler utansın! #MinnettarızERDOĞAN  https://t.co/jNqcHuTq9d",
"Tâlibân karşıtı Afgan ordusu generalleri Pencşîr'de toplanmaya başlamış görünüyor  Tâlibân'ın Kabil'i ele geçirmesi hangi güçlerin işine yarıyorsa, bu hareketlenme de karşı cephe tarafından desteklencektir  Pencşîr'deki hareketlilik dikkatle takip edilmeli  https://t.co/jzlYg0YowL",
Biz de m2 10 Afgan düşüyor,
"Hollanda'nın Kabil Büyükelçiliği Personelleri, Afgan Çalışanları Bilgilendirmeden Binadan Çıkmış    https://t.co/8qZVz3kMov  https://t.co/PqgBNsKwlT",
@MeghUpdates Isko afgan me chod ke avo koi,
@proffibonacci @lordsinov Taliban 20 senede ülke nasıl yönetilir öğrenemediyse siyasi argüman geliştiremediyse salla gitsin zaten 6 aya Afgan halkı yerle yeksan eder.Önceden Taliban’ın kaybedecek bir şeyi yoktu şimdi ise Afgan halkının kaybedeceği bir şey yok!,
Afrika’da Afgan senaryosu tekrarlanabilir mi?  https://t.co/UlssrVWP7R  https://t.co/nFbyo3u4jx,
"""Yerli otomobili sizler yapacaksınız.Ülkemizi uzayda sizler temsil edeceksiniz.Yüksek teknolojiye dayalı yeni ekonominin tasarımından yazılımına, üretiminden geliştirilmesine her aşamasında sizler olacaksınız"" Gençler sizin için herşey #MinnettarızERDOĞAN  https://t.co/n5HmmMqAO3",
Yıllardır kansere vb hastalıklara tek çözüm bulamayan bilim sağlığımızı düşünmeye başladı. Hiç tuhaflık sezmiyor musunuz? Aşı? İçin tablet dağıtıyorlar. Canlı derse girmek için öğrencilerim tablet istedi. O zaman neredeydi sağlık bak(may)anı!!! #PcrDayatmasıDurdurulsun,
Bulaştırma konusunda bir etkisi olmayan aşıları dolaylı yoldan topluma dikta etmek ne anayasaya ne de vicdana sığar. #PcrDayatmasıDurdurulsun,
#GökhanOğuzProvakatördür. #devletimizvarolsun  #YeşilVatan,
@1923_cum Yetti artık . #SınırlarımızıZorlamayın.,
@TazmanyaBoy Delta Plus Elon Musk 10 Afgan Cemal Enginyurt #Cardano #PcrDayatmasıDurdurulsun,
"@t24comtr Sayın akp genel başkanı nın hazmedemediği, Türk milletinin evlatları olarak gözüm görüyor kulağım işitiyor, aklım ve zekam aktif. Bir tek yangın söndürme uçağı mız yok. Acil müdahale planın yok. Orman bitene kadar yandı. Göç ile milliyetini kaybetmiş bir ülke haline geliyoruz.",
@yay_logic @Ordinary1World 5 rep. For 1 appreciate afgan.,
"Külliyede konut mutfağındaki musluğa kafayı takanlar! Devlet Başkanları eşleri ile geldiğinde Emine Erdoğan Hanımefendi onları konutta ağırlıyor. Âdet üzere konutu gezdiriyor. Bazen istek üzerine en çok mutfakta zaman geçiriliyor, yemek kültürü konuşuluyor. #MinnettarızERDOĞAN  https://t.co/7nJZOTOrtg",
"Olmayacağım, olmayacağım, olmayacağım #PcrDayatmasıDurdurulsun",
Umarım faşizmin karsısında sesler daha da artar! #PcrDayatmasıDurdurulsun,
"Son of slain #Afgan hero Massoud vows resistance, seeks support The son of Ahmad Shah Massoud, one of the main leaders of #Afghanistan's anti-Soviet resistance in the 1980s, has pledged to hold out against the Taliban from his stronghold in the Panjshir valley. #Talibans  Reuters  https://t.co/8GfdgdBbgf",
"10 Afgan alabilirlermiş, hiç almayın daha iyi.  Türkiye var nasılsa, niye alsınlar.",
"@atillakiyat Sopayı havaya kaldırma hareketi... Fethullahçı kumpas kararlarının, o zamanda şimdi de iktidar tarafından organize şekilde yapıldığının açık ilamıdır. Afgan, suriye, libya batağına karşı konuşulmasının önüne bir set çekme çabası..",
@MSC21_ @meryem24223808 @hedef2023_1 @cumhur077 @Uilliam676 @reisci_001 @hedefimiz4107 @BeyazDilekcee @Zeynep_Sohni @42Kny_ @__ONUR__10 @Muhammed7325 @mir__bey__10 @mer50706096 @k_1453_1071 @hilaltasdelen5 @yenigull15 @VLDNSVM33 @AYARSIZ_28 @SokaktakiBilge @cumaotur14 @yorgunn54 @TatarFerruh @Muhslihiddinyi1 @Su55Uz @Nuro_81 @Ramazan34351 @vatanmillet0571 @yorukoglu_efele @BaykanSapduzen @Ask_Sehri__ @LALE1511_55 @Olur2525 @PinaraydannP @Murato_1453 @42G_ko @gercekci87 @zab1453 @kayaUFK2 @Tug_2023_ @SercanTAYTAS @MELHHakanBatrk1 @ytastan38 @Mustafabaskan66 @RTErdogan Bir milleti özüne döndürmek her yiğidin harcı değildir. #MinnettarızERDOĞAN,
Your boss says if china&amp;Russia goes to war with afgan if it leads up to that your shutting the borders to the united states we don't need that shit here @potus,
"Düğünüm olursa ""Altınlarım vardı dizi dizi"" şarkısını çaldırmayı yasaklıcam lan #ProtestoEdiyorum",
#PcrDayatmasıDurdurulsun,
"Eğer içinizde sabırlı yirmi kişi bulunursa, iki yüz kişiye galip gelirler. Eğer içinizde yüz kişi bulunursa, inkâr edenlerden bin kişiye galip gelirler. Çünkü onlar anlamayan bir kavimdir.  [ Enfâl 65 ]  #MinnettarızERDOĞAN  https://t.co/Kz2KvH9Rhv",
@diplomatikstji Amerika'ya copcopculuğun bir başka modeli afgan mülteci kabül etme oldu,
"Ülkeye 10 milyon yabancıyı doldurup demografik yapı diye bir şey bırakmadığın, devletin bütün ayarları ile oynayıp liyakatsizlik ve yolsuzluğu dinselleştirdiğin ve içselleştirdiğin için, tüm gençlerin hayallerini yok ettiğin için sana #MinnettarızERDOĞAN (yazan: dıj güçler)",
Şeytanın vesveselerine kanmamı tam olarak nefisimle mücadele etmememi yalan haberlere Angut gibi bakmamı anlamsız bir şekilde namazı bırakmamı her şeyi biliyor sanmamı aslında hiç bir şey bilmediğimi aklımı ve zekamı çalıştırmadığımı insanlıktan çıktığımı  #ProtestoEdiyorum,
Türkiye'deki Afgan gençler: Ülkemize dönüp savaşmak istiyoruz   https://t.co/bbpE5trqQm  https://t.co/GBRiBm99Lt,
#MinnettarızERDOĞAN,
@Ask_Sehri__ @Zeynep_Sohni @MSC21_ @cumhur077 @zab1453 @hasanunalll @Uilliam676 @hedef2023_1 @reisci_001 @hedefimiz4107 @BeyazDilekcee @42Kny_ @__ONUR__10 @Muhammed7325 @mir__bey__10 @mer50706096 @k_1453_1071 @yenigull15 @meryem24223808 @VLDNSVM33 @AYARSIZ_28 @SokaktakiBilge @cumaotur14 @yorgunn54 @TatarFerruh @Muhslihiddinyi1 @Su55Uz @Nuro_81 @Ramazan34351 @vatanmillet0571 @yorukoglu_efele @BaykanSapduzen @LALE1511_55 @Olur2525 @PinaraydannP @Murato_1453 @42G_ko @gercekci87 @kayaUFK2 @Tug_2023_ @SercanTAYTAS @MELHHakanBatrk1 @ytastan38 @Mustafabaskan66 @RTErdogan #MinnettarızERDOĞAN 🇹🇷🇹🇷🇹🇷,
Üç çocuğum var gerekirse okula göndermem #PcrDayatmasıDurdurulsun,
"Maske dayatanlardan alışveriş yapmadık,lütfen devam,biraz kararlı olsanız hepsi tornistan yapacak #PcrDayatmasıDurdurulsun",
#PcrDayatmasıDurdurulsun  okulda maskeyi kaldırın oksijen alsınlarr,
@enginozkoc @aysuncafikir Afgan mülteci sorunu yoktu Amerika emretti olay bitti..,
The security vacuum left by the abrupt withdrawal of the US forces has regrettably created an unprecedented  humanitarian crisis in afgan. The Taliban must respect human dignity and the rights to life that every human being is entitled to.,
Bu testler korona ortada yokken kim tarafından üretilmiş / insan vücuduna ne gibi zararlar var bu konuda bilim insanları tarafından yapılan çalışmalara neden bizim sağlık bakanlığımız bir göz atıp farklı bir test yolu izlemiyor?  #PcrDayatmasıDurdurulsun,
"@GBNEWS @megynkelly I was in NE Syria when trump started the withdrawal but he reversed the withdrawal from NE Syria as he saw the consequences of what it was leading to, he'd of done the same in afgan I think. That's a President Biden 1st and sod the women children, allies etc etc",
"İnsanların acından öldüğü, kendini yaktığı, intihar ettiği ve evine ekmek götüremediği bir toplumda aşı için zorlamak işgüzarlıktan başka bir şey değildir. Çok düşünüyorsanız sokakta yatan insanlara hizmet götürün!  #PcrDayatmasıDurdurulsun",
@cbouzy Funny the repugs and far right stations are all going insane about Afgan but not one outcry when trump initiated the insurrection. They care more about Afgan that they they did about our country,
@Newsbox_India Blady hell .. inspite of doing so much .. bringing so much afgan @narendramodi are you gone nuts to bring afgan here . I know there more assholes to come here. This like suicide and knowingly .,
"#PcrDayatmasıDurdurulsun bu ne saçmalık , Özgür bedenime dokunma",
"""Kader gayrete aşıktır."" (yunus emre)  derdin mi var Salevât oku!    #PcrDayatmasıDurdurulsun #KabineBaskıyıKaldır #KabineDarbesi #CocuklarimizaAsiyaHayir  https://t.co/C3F8dZ2PwX",
"@ensonhaber afgan kadınlar çok umurlarındaymış gibi bunlar da bir şeyler yapmışlar, kadınları çok düşünseydiniz 28 şubatta zulüm gören kadınların yanında olurdunuz ...",
Ülkede radikal İslamcı Taliban’ın kontrolü ele geçirmesiyle hedef haline gelen bazı Afgan devlet yetkililerinin Türk Havayolları (THY) uçağıyla Türkiye’ye getirildiği belirtildi   https://t.co/w4gALMZZa5  https://t.co/wGB8dPAZK6,
Ülkemize kazandırdığın güçlü bir itibar için sana #MinnettarızERDOĞAN,
"#PcrDayatmasıDurdurulsun ya da durdurulmasın. Aşı da olmuyorum, burnuma çomak da sokturmuyorum. Her durumda gün gelecek iş pamuğa dayanacak.",
Gidin aşınızı olun okuduğunuz izlediğiniz abuk subuk şeylerden etkilenip hayatınızı riske atmayın akıllı olun aklınızla düşünün götünüzle değil.. #KabineDarbesi #KANDIRILDIK #MinnettarızERDOĞAN #PcrDayatmasıDurdurulsun #,
Kahramanmaraş'ta meydana gelen orman yangınına müdahale ettiği sırada düşen yangın söndürme uçağında hayatını kaybeden mürettebata Allah’tan rahmet diliyoruz.  Milletimizin ve Rusya halkının başı sağ olsun.,
#PcrDayatmasıDurdurulsun yaziklar olsun test dediğiniz şey nedir bizi korumayacak !,
"#PcrDayatmasıDurdurulsun aşı tercih meselesi, kimseye zorla aşı yapılamaz ama bu nedir arkadaş?",
Geçen sene aşısız ülkemde vaka ve ölüm sayıları daha azdı. Bu sene aşıyı yapıp vakaları ve ölümlerin artmasına sebebiyet verdiğin için #MinnettarızERDOĞAN sana. Veriler ortada. Ben demiyorum. Salgın bakanı açıklıyor vaka ve ölümleri. Herşey ortada. Yalana dolana gerek yok,
@triajaaa_ Jan boleh ke afgan ntar pacar nya ngamuxs 😁,
@tcbestepe @RTErdogan Ben bir ŞEHİT ailesi olarak hatta ailemden 15 ŞEHİT var   Şuan AK PARTİ Genel merkezindeyim   İlgi alaka SIFIR muhatap yok ama oy istiyen çok   @Akparti  @RTErdogan  @tcbestepe   #MinnettarızERDOĞAN  #hayirlicumalar  #fatihterimistifa  https://t.co/LCXLgQPANq,
@safakcostu baykal satarak bunların hepsinin kökünü dinamitledi zaten 20 senedir azar azar aşama aşama karanlığa döndü ortalık  suri afgan ile daha da büyük facialar gelecek,
"Asi olma, test verme ne farkın var canlı bombadan? #PcrDayatmasıDurdurulsun",
"""10 Afgan""gider ve işlerini düzgün yaparlarsa bir olaya karışmazlarsa  peşinden on bin daha alırlar on denemek içindir hanım abla akıllı",
"3-5 maaş alan akp'liler dün gece ""Minnettarız Erdoğan"" diye tag açmışlar! 😂😂😂 O maaşların hesabını da soracağız..! #SınırlarımızıZorlamayın",
@02Baba_Yaga büyük ihtimal katardır çünkü katarlada imzaladı anlaşma ugandaya bile afgan kitledi abd,
Aşı prppagandası yapan hainler her gün ölüm raporluyorsunuz azıcık dürüstseniz ölenlerin kaçı aşılı açıklarsınız. Kalp krizi beyin kanaması ani ölümleri de aşıya bağlı bunu da biliyorsunuz zalimler için yaşasın cehennem! #PcrDayatmasıDurdurulsun,
Cesur Afgan kadınlarına selam olsun. Erkeklerine de bir o kadar lanet olsun.,
Milleti pes ettirip aşıya zorlamak istiyorlar ama asla kabul etmiycez.#PCRZulmuenueKabulEtmiyoruz #pcrfasizmi #PcrDayatmasıDurdurulsun,
@pusholder Ene Afgan,
@Reuters somebody is clearing a path for china to take over Afgan lithium&gt;,
"🔥 Rusya: Bizim kurduğumuz rejim bizden sonra üç yıl dayanmıştı, ABD’ninki üç gün sürmedi Pek çok Rus yetkili, ABD destekli Afgan hükümetinin hızla çöküşüne ilişkin sevinçlerini saklayamazken, Sovyet destekli Cumhurbaşkanı Muhammed Necibullah’ın komüni...  https://t.co/AXzUlJADYB  https://t.co/m0CrLP2Y7P",
"@ETemelkuran Afganistanlı kadına Afgan,Türk kadınına ise Türkiye'li ifadelerini aynı cümle içinde kurabilen  direkt Avrupabirliğili kadındır.Türkçeye,iki yüzlü,çifte standartlı,siyasi sahtekar olarak tercüme edilir.",
#PcrDayatmasıDurdurulsun  #PCRZulmuenueKabulEtmiyoruz  #KANDIRILDIK  #Haftada2  #MinnettarızERDOĞAN,
@LadyVelvet_HFQ Easy to quick out Indian Muslims the name of Afgan,
"👉Edremit'te zeytinlik alanda çıkan yangın, orman devriyesinin dikkati sayesinde kısa sürede söndürüldü.  https://t.co/7W50WzfC9U",
🇹🇷#MinnettarızERDOĞAN,
Kabul etmiyoruz #PcrDayatmasıDurdurulsun #ProtestoEdiyorum,
#MinnettarızERDOĞAN ne için acaba 🤔🤔🤔🤔,
#MinnettarızERDOĞAN  https://t.co/la5qNrsubW,
kemalistler kuduruyor yine #MinnettarızERDOĞAN,
@nihatsirdar Selllerde  yangınlarda felaketlerde pandemide toplanan yardımların nereye gittiğini gördüğü  A8 long marka arabadan anlamayan kendimi #Protestoediyorum  https://t.co/JL22hQJWtG,
Vergi adı altında halkını geçim sıkıntısına sokakları halkını para baronlarina güçlü şirketlere yem edenleri #ProtestoEdiyorum,
#SınırlarımızıZorlamayın  https://t.co/X9X6R2shZW,
@1923nb suri afgan  hepsini sifhtir etsinler  bu coğrafyadan sevenlerini alanlarını da kovmadıkça bu iş çözülmez başlarım bu işe,
@35izmirNR #SınırlarımızıZorlamayın,
Kahramanmaraş’ta çıkan orman yangınına müdahale eden yangın uçağı düşmüş😞  Kıyamet provası gibi günlerden geçiyoruz 😞 #cumartesi #yangın #sel #felaket,
Bizde her metrekarede 10 Afgan var.,
"#MinnettarızERDOĞAN sayende CeHaPe halk tiyatrosu izliyoruz..  Hanım abla da çok kaptırmış rolüne kendini, nasılda aşkla görevini ifa ediyor..  Biraz abartmış mı? Hı ne dersiniz🤔  https://t.co/EkMGtJ9YPb",
@pusholder Amınakoyım Adamlar Zaten 3 - 4 Milyon Ülke Konya Kadar Bişey Baltık Ülkesi Napsınlar 6 Milyon Afgan Mı Alsınlar,
#MinnettarızErdoğan🇹🇷  https://t.co/0nwNx0kquf,
Aşı olmayanlar covid'e yakalanırsa devlet hastanesinde tedavi edilmesin. Gitsinler özel hastanede parasıyla tedavi olsunlar. #PcrDayatmasıDurdurulsun #KabineDarbesi #AcıklamayıGerialChp #KeneGibisiniz #MinnettarızERDOĞAN #NamuslularDaCesurOlacak Koca 🤦‍♀️ Erdoğansız #COVID19,
@cumhur077 @reisci_001 @DidemAyris @LALE1511_55 @RTE_Simurg @Olur2525 @PinaraydannP @Murato_1453 @42G_ko @gercekci87 @mer50706096 @kayaUFK2 @Tug_2023_ @SercanTAYTAS @MELHHakanBatrk1 @ytastan38 @Mustafabaskan66 @gamze__aydin @selimkeskin19 @SeyitBilgi4 @VLDNSVM33 @AYARSIZ_28 @SokaktakiBilge @cumaotur14 @yorgunn54 @TatarFerruh @Muhslihiddinyi1 @MSC21_ @Su55Uz @Nuro_81 @Ramazan34351 @vatanmillet0571 @yorukoglu_efele @BaykanSapduzen @Ask_Sehri__ @onderdayi43 @MeteHan13586896 #MinnettarızERDOĞAN,
"@Peston it appears the Afgan President and Afgan Military are totally blameless,they had the wherewithal to stop this fiasco..",
"Sevgili Cumhur ittifâki destekleyenleri. 2023 senesine kadar, herkes evine bir  CHP seçmeni alıp, onlari düştükleri batakliktan kurtaracak. 😁😁😁 #MinnettarızERDOĞAN  https://t.co/t90mC43j0l",
@EngrKhan161 @ipunamchoudhary @dwnews These Amrikis r big lier. They hired Afgan Men and Women and told them to act as a victim of taliban. U hv seen many Afgani actors were performing the role of victims perfectly by crying on the airport.,
#MinnettarızERDOĞAN pcr veya aşı olmak zorunda bırakılırsam bir daha size oy vermiyeceğim.,
Aşı olmayanlar yüzünden ölmek istemiyorum. #PcrDayatmasıDurdurulsun,
Kimseye minnet etmedim ama yaptıkların İçin sana .🙏   #MinnettarızERDOĞAN,
Talban elan ker do Jo Afganistan say  Jana Cahta Un sab Ko Saff Rasta Melay  https://t.co/50c0q6EBj1 Jo Bi  Afganistan  Say Jany do asy logo ko Jo Badd main  Islam Kay leay Kahtera ho.afgan  citezan say gozares ha wo flage usa ka tha abb afgan falgy bany ga logo ki merzi say,
#aşıdapcrdaolmuyoruz #KabineDarbesi #KANDIRILDIK #PCRFasizmi #PcrDayatmasıDurdurulsun #PCRZulmünüKabulEtmiyoruz,
"2-Paris’e 280 km mesafedeki Calais kentinde 2000’lerin başında Afgan sığınmacıların kendi imkanlarıyla kurduğu kaçak kamp Jungle.   Adı neden Jungle?   Polis yok, yardım yok, devlet yok, adam öldürme, tecavüz, insan kaçakçısı, polis şiddeti, bol biber gazı, plastik mermi var.  https://t.co/niNXw1bs8P",
Afgan kadınları alsak geri kalan tüm mültecileri mancınıkla fırlatsak mı?,
#MinnettarızERDOĞAN,
o.cocuklarinin millete yapmak istedi tamda budur işte. #PcrDayatmasıDurdurulsun,
"#MinnettarızERDOĞAN #KANDIRILDIK  Rakı, şarap içiyorsam sana ne. Yoksa sana bir zararım içerim. İkimiz de gelsek kıldan köprüye Ben dürüstsem sarhoşken de geçerim.",
10 Afgan meselesi değil onursuz vatanını bırakan 18 yaş üstü 65 yas altı erkek mültecileri bu ülkeye alırlarsa hakkım zehir zıkkım  olsun onlara..,
Ankara da dolmuşlara verilmeyen zammı esnafı perişan edenleri #ProtestoEdiyorum,
"Kahramanmaraş’ta yangınlara müdahale sırasında düşen uçakta #Türk ve #Rus mürettebatın vefatını üzüntüyle öğrendik. Kahraman evlatlarımıza Allah’tan rahmet, ailelerine sabırlar diliyorum. Milletimizin başı sağolsun. Rus halkına da taziyelerimi iletiyorum. #OrmanınKahramanları",
Hemen seçim  #MinnettarızERDOĞAN,
